source node,target node,path size
33661,36255,3
33661,4255,3
33661,20544,3
33661,20553,3
33661,20552,3
33661,20551,3
33661,20032,3
33661,8214,3
33661,20581,3
33661,20548,3
33661,20547,3
33661,20546,3
33661,20557,3
33661,20545,3
33661,20556,3
33661,16707,3
33661,13884,3
33661,13960,3
33661,17786,3
33661,20974,3
33661,37775,4
33661,364,4
33661,20357,4
33661,27863,4
33661,20031,4
33661,20358,4
33661,19347,4
33661,19441,4
33661,18220,4
33661,19440,4
33661,18221,4
33661,18222,4
33661,4260,5
33661,4261,5
33661,3312,5
33661,865,5
33661,4259,5
33661,172,5
33661,2074,5
33661,460,5
33661,3319,5
33661,29011,5
33661,28949,5
33661,28716,5
33661,28715,5
33661,14409,5
33661,19346,5
33661,110,6
33661,4373,6
33661,4374,6
33661,1201,6
33661,4364,6
33661,4367,6
33661,4368,6
33661,49,6
33661,39,6
33661,194,6
33661,260,6
33661,393,6
33661,2062,6
33661,2061,6
33661,375,6
33661,575,6
33661,278,6
33661,1621,6
33661,322,6
33661,279,6
33661,803,6
33661,748,6
33661,42,6
33661,1406,6
33661,541,7
33661,4172,7
33661,4183,7
33661,4173,7
33661,89,7
33661,4184,7
33661,2067,7
33661,196,7
33661,4171,7
33661,840,7
33661,448,7
33661,712,7
33661,515,7
33661,713,7
33661,307,7
33661,946,7
33661,947,7
33661,1911,7
33661,1632,7
33661,1421,7
33661,1251,7
33661,901,7
33661,63,7
33661,394,7
33661,2027,7
33661,1342,7
33661,1338,7
33661,1634,7
33661,1633,7
33661,1972,7
33661,1919,7
33661,2175,7
33661,2177,7
33661,1408,7
33661,21339,8
33661,21338,8
33661,2011,8
33661,1053,8
33661,1052,8
33661,1051,8
33661,154,8
33661,363,8
33661,870,8
33661,155,8
33661,520,8
33661,635,8
33661,519,8
33661,5496,8
33661,2111,8
33661,180,8
33661,2197,8
33661,1096,8
33661,2060,8
33661,132,8
33661,1425,8
33661,156,8
33661,102,8
33661,2214,8
33661,3533,8
33661,2212,8
33661,3158,8
33661,7,8
33661,304,8
33661,1276,8
33661,2211,8
33661,4202,8
33661,328,8
33661,813,8
33661,4204,8
33661,4206,8
33661,1082,8
33661,1081,8
33661,3788,8
33661,435,8
33661,11097,8
33661,1422,8
33661,2073,8
33661,1390,8
33661,2072,8
33661,1252,8
33661,1921,8
33661,12,8
33661,649,8
33661,1922,8
33661,1639,8
33661,13658,9
33661,980,9
33661,1953,9
33661,9068,9
33661,8847,9
33661,4710,9
33661,85,9
33661,7561,9
33661,7560,9
33661,7563,9
33661,1885,9
33661,7562,9
33661,7103,9
33661,7532,9
33661,7565,9
33661,7564,9
33661,7104,9
33661,2068,9
33661,7643,9
33661,3638,9
33661,3639,9
33661,10991,9
33661,30965,9
33661,5581,9
33661,5557,9
33661,22113,9
33661,12273,9
33661,22114,9
33661,25537,9
33661,2190,9
33661,24555,9
33661,157,9
33661,24554,9
33661,4,9
33661,2194,9
33661,137,9
33661,26607,9
33661,26606,9
33661,26605,9
33661,26604,9
33661,13729,10
33661,17540,10
33661,13730,10
33661,13731,10
33661,8948,10
33661,12330,10
33661,14885,10
33661,24090,10
33661,2069,10
33661,3698,10
33661,18407,10
33661,14478,10
33661,18649,10
33661,18408,10
33661,18405,10
33661,18406,10
33661,4309,10
33661,4295,10
33661,4310,10
33661,667,10
33661,4302,10
33661,4307,10
33661,4308,10
33661,11242,11
33661,11241,11
33661,24098,11
33661,29808,11
33661,24099,11
33661,25370,12
33661,25350,12
33661,25372,12
33661,25371,12
33661,25351,12
33661,25431,12
33661,24100,12
33661,25430,12
33661,25417,12
33661,25416,12
33661,29802,13
30150,30150,0
30150,15906,1
30150,34749,1
30150,15594,1
30150,12281,2
30150,35874,2
30150,8216,2
30150,36257,2
30150,36256,2
30150,36255,2
30150,12390,2
30150,33661,2
30150,20975,2
30150,20544,3
30150,20553,3
30150,20552,3
30150,20551,3
30150,20032,3
30150,8214,3
30150,20581,3
30150,20548,3
30150,20547,3
30150,20546,3
30150,20557,3
30150,20545,3
30150,20556,3
30150,16707,3
30150,13884,3
30150,13960,3
30150,37775,3
30150,4255,3
30150,17786,3
30150,20974,3
30150,20357,4
30150,27863,4
30150,20031,4
30150,20358,4
30150,364,4
30150,19347,4
30150,19441,4
30150,18220,4
30150,19440,4
30150,18221,4
30150,18222,4
30150,29011,5
30150,28949,5
30150,28716,5
30150,28715,5
30150,4260,5
30150,4261,5
30150,3312,5
30150,865,5
30150,4259,5
30150,172,5
30150,2074,5
30150,460,5
30150,3319,5
30150,14409,5
30150,19346,5
30150,110,6
30150,4373,6
30150,4374,6
30150,1201,6
30150,4364,6
30150,4367,6
30150,4368,6
30150,49,6
30150,39,6
30150,194,6
30150,260,6
30150,393,6
30150,2062,6
30150,2061,6
30150,375,6
30150,575,6
30150,278,6
30150,1621,6
30150,322,6
30150,279,6
30150,803,6
30150,748,6
30150,42,6
30150,1406,6
30150,541,7
30150,4172,7
30150,4183,7
30150,4173,7
30150,89,7
30150,4184,7
30150,2067,7
30150,196,7
30150,4171,7
30150,840,7
30150,448,7
30150,712,7
30150,515,7
30150,713,7
30150,307,7
30150,946,7
30150,947,7
30150,1911,7
30150,1632,7
30150,1421,7
30150,1251,7
30150,901,7
30150,63,7
30150,394,7
30150,2027,7
30150,1342,7
30150,1338,7
30150,1634,7
30150,1633,7
30150,1972,7
30150,1919,7
30150,2175,7
30150,2177,7
30150,1408,7
30150,21339,8
30150,21338,8
30150,2011,8
30150,1053,8
30150,1052,8
30150,1051,8
30150,154,8
30150,363,8
30150,870,8
30150,155,8
30150,520,8
30150,635,8
30150,519,8
30150,5496,8
30150,2111,8
30150,180,8
30150,2197,8
30150,1096,8
30150,2060,8
30150,132,8
30150,1425,8
30150,156,8
30150,102,8
30150,2214,8
30150,3533,8
30150,2212,8
30150,3158,8
30150,7,8
30150,304,8
30150,1276,8
30150,2211,8
30150,4202,8
30150,328,8
30150,813,8
30150,4204,8
30150,4206,8
30150,1082,8
30150,1081,8
30150,3788,8
30150,435,8
30150,11097,8
30150,1422,8
30150,2073,8
30150,1390,8
30150,2072,8
30150,1252,8
30150,1921,8
30150,12,8
30150,649,8
30150,1922,8
30150,1639,8
30150,13658,9
30150,980,9
30150,1953,9
30150,9068,9
30150,8847,9
30150,4710,9
30150,85,9
30150,7561,9
30150,7560,9
30150,7563,9
30150,1885,9
30150,7562,9
30150,7103,9
30150,7532,9
30150,7565,9
30150,7564,9
30150,7104,9
30150,2068,9
30150,7643,9
30150,3638,9
30150,3639,9
30150,10991,9
30150,30965,9
30150,5581,9
30150,5557,9
30150,22113,9
30150,12273,9
30150,22114,9
30150,25537,9
30150,2190,9
30150,24555,9
30150,157,9
30150,24554,9
30150,4,9
30150,2194,9
30150,137,9
30150,26607,9
30150,26606,9
30150,26605,9
30150,26604,9
30150,13729,10
30150,17540,10
30150,13730,10
30150,13731,10
30150,8948,10
30150,12330,10
30150,14885,10
30150,24090,10
30150,2069,10
30150,3698,10
30150,18407,10
30150,14478,10
30150,18649,10
30150,18408,10
30150,18405,10
30150,18406,10
30150,4309,10
30150,4295,10
30150,4310,10
30150,667,10
30150,4302,10
30150,4307,10
30150,4308,10
30150,11242,11
30150,11241,11
30150,24098,11
30150,29808,11
30150,24099,11
30150,25370,12
30150,25350,12
30150,25372,12
30150,25371,12
30150,25351,12
30150,25431,12
30150,24100,12
30150,25430,12
30150,25417,12
30150,25416,12
30150,29802,13
34749,34749,0
34749,15906,1
34749,30150,1
34749,15594,1
34749,12281,2
34749,35874,2
34749,8216,2
34749,36257,2
34749,36256,2
34749,36255,2
34749,12390,2
34749,33661,2
34749,20975,2
34749,20544,3
34749,20553,3
34749,20552,3
34749,20551,3
34749,20032,3
34749,8214,3
34749,20581,3
34749,20548,3
34749,20547,3
34749,20546,3
34749,20557,3
34749,20545,3
34749,20556,3
34749,16707,3
34749,13884,3
34749,13960,3
34749,37775,3
34749,4255,3
34749,17786,3
34749,20974,3
34749,20357,4
34749,27863,4
34749,20031,4
34749,20358,4
34749,364,4
34749,19347,4
34749,19441,4
34749,18220,4
34749,19440,4
34749,18221,4
34749,18222,4
34749,29011,5
34749,28949,5
34749,28716,5
34749,28715,5
34749,4260,5
34749,4261,5
34749,3312,5
34749,865,5
34749,4259,5
34749,172,5
34749,2074,5
34749,460,5
34749,3319,5
34749,14409,5
34749,19346,5
34749,110,6
34749,4373,6
34749,4374,6
34749,1201,6
34749,4364,6
34749,4367,6
34749,4368,6
34749,49,6
34749,39,6
34749,194,6
34749,260,6
34749,393,6
34749,2062,6
34749,2061,6
34749,375,6
34749,575,6
34749,278,6
34749,1621,6
34749,322,6
34749,279,6
34749,803,6
34749,748,6
34749,42,6
34749,1406,6
34749,541,7
34749,4172,7
34749,4183,7
34749,4173,7
34749,89,7
34749,4184,7
34749,2067,7
34749,196,7
34749,4171,7
34749,840,7
34749,448,7
34749,712,7
34749,515,7
34749,713,7
34749,307,7
34749,946,7
34749,947,7
34749,1911,7
34749,1632,7
34749,1421,7
34749,1251,7
34749,901,7
34749,63,7
34749,394,7
34749,2027,7
34749,1342,7
34749,1338,7
34749,1634,7
34749,1633,7
34749,1972,7
34749,1919,7
34749,2175,7
34749,2177,7
34749,1408,7
34749,21339,8
34749,21338,8
34749,2011,8
34749,1053,8
34749,1052,8
34749,1051,8
34749,154,8
34749,363,8
34749,870,8
34749,155,8
34749,520,8
34749,635,8
34749,519,8
34749,5496,8
34749,2111,8
34749,180,8
34749,2197,8
34749,1096,8
34749,2060,8
34749,132,8
34749,1425,8
34749,156,8
34749,102,8
34749,2214,8
34749,3533,8
34749,2212,8
34749,3158,8
34749,7,8
34749,304,8
34749,1276,8
34749,2211,8
34749,4202,8
34749,328,8
34749,813,8
34749,4204,8
34749,4206,8
34749,1082,8
34749,1081,8
34749,3788,8
34749,435,8
34749,11097,8
34749,1422,8
34749,2073,8
34749,1390,8
34749,2072,8
34749,1252,8
34749,1921,8
34749,12,8
34749,649,8
34749,1922,8
34749,1639,8
34749,13658,9
34749,980,9
34749,1953,9
34749,9068,9
34749,8847,9
34749,4710,9
34749,85,9
34749,7561,9
34749,7560,9
34749,7563,9
34749,1885,9
34749,7562,9
34749,7103,9
34749,7532,9
34749,7565,9
34749,7564,9
34749,7104,9
34749,2068,9
34749,7643,9
34749,3638,9
34749,3639,9
34749,10991,9
34749,30965,9
34749,5581,9
34749,5557,9
34749,22113,9
34749,12273,9
34749,22114,9
34749,25537,9
34749,2190,9
34749,24555,9
34749,157,9
34749,24554,9
34749,4,9
34749,2194,9
34749,137,9
34749,26607,9
34749,26606,9
34749,26605,9
34749,26604,9
34749,13729,10
34749,17540,10
34749,13730,10
34749,13731,10
34749,8948,10
34749,12330,10
34749,14885,10
34749,24090,10
34749,2069,10
34749,3698,10
34749,18407,10
34749,14478,10
34749,18649,10
34749,18408,10
34749,18405,10
34749,18406,10
34749,4309,10
34749,4295,10
34749,4310,10
34749,667,10
34749,4302,10
34749,4307,10
34749,4308,10
34749,11242,11
34749,11241,11
34749,24098,11
34749,29808,11
34749,24099,11
34749,25370,12
34749,25350,12
34749,25372,12
34749,25371,12
34749,25351,12
34749,25431,12
34749,24100,12
34749,25430,12
34749,25417,12
34749,25416,12
34749,29802,13
20975,20975,0
20975,15594,1
20975,17786,1
20975,20974,1
20975,15906,2
20975,12281,2
20975,12390,2
20975,8216,2
20975,33661,2
20975,30150,2
20975,34749,2
20975,19347,2
20975,19441,2
20975,18220,2
20975,19440,2
20975,18221,2
20975,18222,2
20975,35874,3
20975,36257,3
20975,36256,3
20975,36255,3
20975,4255,3
20975,20544,3
20975,20553,3
20975,20552,3
20975,20551,3
20975,20032,3
20975,8214,3
20975,20581,3
20975,20548,3
20975,20547,3
20975,20546,3
20975,20557,3
20975,20545,3
20975,20556,3
20975,16707,3
20975,13884,3
20975,13960,3
20975,14409,3
20975,19346,3
20975,37775,4
20975,364,4
20975,20357,4
20975,27863,4
20975,20031,4
20975,20358,4
20975,4260,5
20975,4261,5
20975,3312,5
20975,865,5
20975,4259,5
20975,172,5
20975,2074,5
20975,460,5
20975,3319,5
20975,29011,5
20975,28949,5
20975,28716,5
20975,28715,5
20975,110,6
20975,4373,6
20975,4374,6
20975,1201,6
20975,4364,6
20975,4367,6
20975,4368,6
20975,49,6
20975,39,6
20975,194,6
20975,260,6
20975,393,6
20975,2062,6
20975,2061,6
20975,375,6
20975,575,6
20975,278,6
20975,1621,6
20975,322,6
20975,279,6
20975,803,6
20975,748,6
20975,42,6
20975,1406,6
20975,541,7
20975,4172,7
20975,4183,7
20975,4173,7
20975,89,7
20975,4184,7
20975,2067,7
20975,196,7
20975,4171,7
20975,840,7
20975,448,7
20975,712,7
20975,515,7
20975,713,7
20975,307,7
20975,946,7
20975,947,7
20975,1911,7
20975,1632,7
20975,1421,7
20975,1251,7
20975,901,7
20975,63,7
20975,394,7
20975,2027,7
20975,1342,7
20975,1338,7
20975,1634,7
20975,1633,7
20975,1972,7
20975,1919,7
20975,2175,7
20975,2177,7
20975,1408,7
20975,21339,8
20975,21338,8
20975,2011,8
20975,1053,8
20975,1052,8
20975,1051,8
20975,154,8
20975,363,8
20975,870,8
20975,155,8
20975,520,8
20975,635,8
20975,519,8
20975,5496,8
20975,2111,8
20975,180,8
20975,2197,8
20975,1096,8
20975,2060,8
20975,132,8
20975,1425,8
20975,156,8
20975,102,8
20975,2214,8
20975,3533,8
20975,2212,8
20975,3158,8
20975,7,8
20975,304,8
20975,1276,8
20975,2211,8
20975,4202,8
20975,328,8
20975,813,8
20975,4204,8
20975,4206,8
20975,1082,8
20975,1081,8
20975,3788,8
20975,435,8
20975,11097,8
20975,1422,8
20975,2073,8
20975,1390,8
20975,2072,8
20975,1252,8
20975,1921,8
20975,12,8
20975,649,8
20975,1922,8
20975,1639,8
20975,13658,9
20975,980,9
20975,1953,9
20975,9068,9
20975,8847,9
20975,4710,9
20975,85,9
20975,7561,9
20975,7560,9
20975,7563,9
20975,1885,9
20975,7562,9
20975,7103,9
20975,7532,9
20975,7565,9
20975,7564,9
20975,7104,9
20975,2068,9
20975,7643,9
20975,3638,9
20975,3639,9
20975,10991,9
20975,30965,9
20975,5581,9
20975,5557,9
20975,22113,9
20975,12273,9
20975,22114,9
20975,25537,9
20975,2190,9
20975,24555,9
20975,157,9
20975,24554,9
20975,4,9
20975,2194,9
20975,137,9
20975,26607,9
20975,26606,9
20975,26605,9
20975,26604,9
20975,13729,10
20975,17540,10
20975,13730,10
20975,13731,10
20975,8948,10
20975,12330,10
20975,14885,10
20975,24090,10
20975,2069,10
20975,3698,10
20975,18407,10
20975,14478,10
20975,18649,10
20975,18408,10
20975,18405,10
20975,18406,10
20975,4309,10
20975,4295,10
20975,4310,10
20975,667,10
20975,4302,10
20975,4307,10
20975,4308,10
20975,11242,11
20975,11241,11
20975,24098,11
20975,29808,11
20975,24099,11
20975,25370,12
20975,25350,12
20975,25372,12
20975,25371,12
20975,25351,12
20975,25431,12
20975,24100,12
20975,25430,12
20975,25417,12
20975,25416,12
20975,29802,13
35874,35874,0
35874,15906,1
35874,12281,2
35874,8216,2
35874,36257,2
35874,15594,2
35874,36256,2
35874,36255,2
35874,30150,2
35874,34749,2
35874,20544,3
35874,20553,3
35874,20552,3
35874,20551,3
35874,20032,3
35874,8214,3
35874,20581,3
35874,20548,3
35874,20547,3
35874,20546,3
35874,20557,3
35874,20545,3
35874,20556,3
35874,16707,3
35874,13884,3
35874,13960,3
35874,12390,3
35874,33661,3
35874,20975,3
35874,37775,3
35874,20357,4
35874,27863,4
35874,20031,4
35874,20358,4
35874,4255,4
35874,17786,4
35874,20974,4
35874,29011,5
35874,28949,5
35874,28716,5
35874,28715,5
35874,364,5
35874,19347,5
35874,19441,5
35874,18220,5
35874,19440,5
35874,18221,5
35874,18222,5
35874,4260,6
35874,4261,6
35874,3312,6
35874,865,6
35874,4259,6
35874,172,6
35874,2074,6
35874,460,6
35874,3319,6
35874,14409,6
35874,19346,6
35874,110,7
35874,4373,7
35874,4374,7
35874,1201,7
35874,4364,7
35874,4367,7
35874,4368,7
35874,49,7
35874,39,7
35874,194,7
35874,260,7
35874,393,7
35874,2062,7
35874,2061,7
35874,375,7
35874,575,7
35874,278,7
35874,1621,7
35874,322,7
35874,279,7
35874,803,7
35874,748,7
35874,42,7
35874,1406,7
35874,541,8
35874,4172,8
35874,4183,8
35874,4173,8
35874,89,8
35874,4184,8
35874,2067,8
35874,196,8
35874,4171,8
35874,840,8
35874,448,8
35874,712,8
35874,515,8
35874,713,8
35874,307,8
35874,946,8
35874,947,8
35874,1911,8
35874,1632,8
35874,1421,8
35874,1251,8
35874,901,8
35874,63,8
35874,394,8
35874,2027,8
35874,1342,8
35874,1338,8
35874,1634,8
35874,1633,8
35874,1972,8
35874,1919,8
35874,2175,8
35874,2177,8
35874,1408,8
35874,21339,9
35874,21338,9
35874,2011,9
35874,1053,9
35874,1052,9
35874,1051,9
35874,154,9
35874,363,9
35874,870,9
35874,155,9
35874,520,9
35874,635,9
35874,519,9
35874,5496,9
35874,2111,9
35874,180,9
35874,2197,9
35874,1096,9
35874,2060,9
35874,132,9
35874,1425,9
35874,156,9
35874,102,9
35874,2214,9
35874,3533,9
35874,2212,9
35874,3158,9
35874,7,9
35874,304,9
35874,1276,9
35874,2211,9
35874,4202,9
35874,328,9
35874,813,9
35874,4204,9
35874,4206,9
35874,1082,9
35874,1081,9
35874,3788,9
35874,435,9
35874,11097,9
35874,1422,9
35874,2073,9
35874,1390,9
35874,2072,9
35874,1252,9
35874,1921,9
35874,12,9
35874,649,9
35874,1922,9
35874,1639,9
35874,13658,10
35874,980,10
35874,1953,10
35874,9068,10
35874,8847,10
35874,4710,10
35874,85,10
35874,7561,10
35874,7560,10
35874,7563,10
35874,1885,10
35874,7562,10
35874,7103,10
35874,7532,10
35874,7565,10
35874,7564,10
35874,7104,10
35874,2068,10
35874,7643,10
35874,3638,10
35874,3639,10
35874,10991,10
35874,30965,10
35874,5581,10
35874,5557,10
35874,22113,10
35874,12273,10
35874,22114,10
35874,25537,10
35874,2190,10
35874,24555,10
35874,157,10
35874,24554,10
35874,4,10
35874,2194,10
35874,137,10
35874,26607,10
35874,26606,10
35874,26605,10
35874,26604,10
35874,13729,11
35874,17540,11
35874,13730,11
35874,13731,11
35874,8948,11
35874,12330,11
35874,14885,11
35874,24090,11
35874,2069,11
35874,3698,11
35874,18407,11
35874,14478,11
35874,18649,11
35874,18408,11
35874,18405,11
35874,18406,11
35874,4309,11
35874,4295,11
35874,4310,11
35874,667,11
35874,4302,11
35874,4307,11
35874,4308,11
35874,11242,12
35874,11241,12
35874,24098,12
35874,29808,12
35874,24099,12
35874,25370,13
35874,25350,13
35874,25372,13
35874,25371,13
35874,25351,13
35874,25431,13
35874,24100,13
35874,25430,13
35874,25417,13
35874,25416,13
35874,29802,14
36256,36256,0
36256,15906,1
36256,36255,1
36256,37775,1
36256,36257,1
36256,12281,2
36256,35874,2
36256,8216,2
36256,15594,2
36256,30150,2
36256,34749,2
36256,20544,3
36256,20553,3
36256,20552,3
36256,20551,3
36256,20032,3
36256,8214,3
36256,20581,3
36256,20548,3
36256,20547,3
36256,20546,3
36256,20557,3
36256,20545,3
36256,20556,3
36256,16707,3
36256,13884,3
36256,13960,3
36256,12390,3
36256,33661,3
36256,20975,3
36256,20357,4
36256,27863,4
36256,20031,4
36256,20358,4
36256,4255,4
36256,17786,4
36256,20974,4
36256,29011,5
36256,28949,5
36256,28716,5
36256,28715,5
36256,364,5
36256,19347,5
36256,19441,5
36256,18220,5
36256,19440,5
36256,18221,5
36256,18222,5
36256,4260,6
36256,4261,6
36256,3312,6
36256,865,6
36256,4259,6
36256,172,6
36256,2074,6
36256,460,6
36256,3319,6
36256,14409,6
36256,19346,6
36256,110,7
36256,4373,7
36256,4374,7
36256,1201,7
36256,4364,7
36256,4367,7
36256,4368,7
36256,49,7
36256,39,7
36256,194,7
36256,260,7
36256,393,7
36256,2062,7
36256,2061,7
36256,375,7
36256,575,7
36256,278,7
36256,1621,7
36256,322,7
36256,279,7
36256,803,7
36256,748,7
36256,42,7
36256,1406,7
36256,541,8
36256,4172,8
36256,4183,8
36256,4173,8
36256,89,8
36256,4184,8
36256,2067,8
36256,196,8
36256,4171,8
36256,840,8
36256,448,8
36256,712,8
36256,515,8
36256,713,8
36256,307,8
36256,946,8
36256,947,8
36256,1911,8
36256,1632,8
36256,1421,8
36256,1251,8
36256,901,8
36256,63,8
36256,394,8
36256,2027,8
36256,1342,8
36256,1338,8
36256,1634,8
36256,1633,8
36256,1972,8
36256,1919,8
36256,2175,8
36256,2177,8
36256,1408,8
36256,21339,9
36256,21338,9
36256,2011,9
36256,1053,9
36256,1052,9
36256,1051,9
36256,154,9
36256,363,9
36256,870,9
36256,155,9
36256,520,9
36256,635,9
36256,519,9
36256,5496,9
36256,2111,9
36256,180,9
36256,2197,9
36256,1096,9
36256,2060,9
36256,132,9
36256,1425,9
36256,156,9
36256,102,9
36256,2214,9
36256,3533,9
36256,2212,9
36256,3158,9
36256,7,9
36256,304,9
36256,1276,9
36256,2211,9
36256,4202,9
36256,328,9
36256,813,9
36256,4204,9
36256,4206,9
36256,1082,9
36256,1081,9
36256,3788,9
36256,435,9
36256,11097,9
36256,1422,9
36256,2073,9
36256,1390,9
36256,2072,9
36256,1252,9
36256,1921,9
36256,12,9
36256,649,9
36256,1922,9
36256,1639,9
36256,13658,10
36256,980,10
36256,1953,10
36256,9068,10
36256,8847,10
36256,4710,10
36256,85,10
36256,7561,10
36256,7560,10
36256,7563,10
36256,1885,10
36256,7562,10
36256,7103,10
36256,7532,10
36256,7565,10
36256,7564,10
36256,7104,10
36256,2068,10
36256,7643,10
36256,3638,10
36256,3639,10
36256,10991,10
36256,30965,10
36256,5581,10
36256,5557,10
36256,22113,10
36256,12273,10
36256,22114,10
36256,25537,10
36256,2190,10
36256,24555,10
36256,157,10
36256,24554,10
36256,4,10
36256,2194,10
36256,137,10
36256,26607,10
36256,26606,10
36256,26605,10
36256,26604,10
36256,13729,11
36256,17540,11
36256,13730,11
36256,13731,11
36256,8948,11
36256,12330,11
36256,14885,11
36256,24090,11
36256,2069,11
36256,3698,11
36256,18407,11
36256,14478,11
36256,18649,11
36256,18408,11
36256,18405,11
36256,18406,11
36256,4309,11
36256,4295,11
36256,4310,11
36256,667,11
36256,4302,11
36256,4307,11
36256,4308,11
36256,11242,12
36256,11241,12
36256,24098,12
36256,29808,12
36256,24099,12
36256,25370,13
36256,25350,13
36256,25372,13
36256,25371,13
36256,25351,13
36256,25431,13
36256,24100,13
36256,25430,13
36256,25417,13
36256,25416,13
36256,29802,14
36257,36257,0
36257,15906,1
36257,36255,1
36257,36256,1
36257,12281,2
36257,35874,2
36257,8216,2
36257,15594,2
36257,30150,2
36257,34749,2
36257,37775,2
36257,20544,3
36257,20553,3
36257,20552,3
36257,20551,3
36257,20032,3
36257,8214,3
36257,20581,3
36257,20548,3
36257,20547,3
36257,20546,3
36257,20557,3
36257,20545,3
36257,20556,3
36257,16707,3
36257,13884,3
36257,13960,3
36257,12390,3
36257,33661,3
36257,20975,3
36257,20357,4
36257,27863,4
36257,20031,4
36257,20358,4
36257,4255,4
36257,17786,4
36257,20974,4
36257,29011,5
36257,28949,5
36257,28716,5
36257,28715,5
36257,364,5
36257,19347,5
36257,19441,5
36257,18220,5
36257,19440,5
36257,18221,5
36257,18222,5
36257,4260,6
36257,4261,6
36257,3312,6
36257,865,6
36257,4259,6
36257,172,6
36257,2074,6
36257,460,6
36257,3319,6
36257,14409,6
36257,19346,6
36257,110,7
36257,4373,7
36257,4374,7
36257,1201,7
36257,4364,7
36257,4367,7
36257,4368,7
36257,49,7
36257,39,7
36257,194,7
36257,260,7
36257,393,7
36257,2062,7
36257,2061,7
36257,375,7
36257,575,7
36257,278,7
36257,1621,7
36257,322,7
36257,279,7
36257,803,7
36257,748,7
36257,42,7
36257,1406,7
36257,541,8
36257,4172,8
36257,4183,8
36257,4173,8
36257,89,8
36257,4184,8
36257,2067,8
36257,196,8
36257,4171,8
36257,840,8
36257,448,8
36257,712,8
36257,515,8
36257,713,8
36257,307,8
36257,946,8
36257,947,8
36257,1911,8
36257,1632,8
36257,1421,8
36257,1251,8
36257,901,8
36257,63,8
36257,394,8
36257,2027,8
36257,1342,8
36257,1338,8
36257,1634,8
36257,1633,8
36257,1972,8
36257,1919,8
36257,2175,8
36257,2177,8
36257,1408,8
36257,21339,9
36257,21338,9
36257,2011,9
36257,1053,9
36257,1052,9
36257,1051,9
36257,154,9
36257,363,9
36257,870,9
36257,155,9
36257,520,9
36257,635,9
36257,519,9
36257,5496,9
36257,2111,9
36257,180,9
36257,2197,9
36257,1096,9
36257,2060,9
36257,132,9
36257,1425,9
36257,156,9
36257,102,9
36257,2214,9
36257,3533,9
36257,2212,9
36257,3158,9
36257,7,9
36257,304,9
36257,1276,9
36257,2211,9
36257,4202,9
36257,328,9
36257,813,9
36257,4204,9
36257,4206,9
36257,1082,9
36257,1081,9
36257,3788,9
36257,435,9
36257,11097,9
36257,1422,9
36257,2073,9
36257,1390,9
36257,2072,9
36257,1252,9
36257,1921,9
36257,12,9
36257,649,9
36257,1922,9
36257,1639,9
36257,13658,10
36257,980,10
36257,1953,10
36257,9068,10
36257,8847,10
36257,4710,10
36257,85,10
36257,7561,10
36257,7560,10
36257,7563,10
36257,1885,10
36257,7562,10
36257,7103,10
36257,7532,10
36257,7565,10
36257,7564,10
36257,7104,10
36257,2068,10
36257,7643,10
36257,3638,10
36257,3639,10
36257,10991,10
36257,30965,10
36257,5581,10
36257,5557,10
36257,22113,10
36257,12273,10
36257,22114,10
36257,25537,10
36257,2190,10
36257,24555,10
36257,157,10
36257,24554,10
36257,4,10
36257,2194,10
36257,137,10
36257,26607,10
36257,26606,10
36257,26605,10
36257,26604,10
36257,13729,11
36257,17540,11
36257,13730,11
36257,13731,11
36257,8948,11
36257,12330,11
36257,14885,11
36257,24090,11
36257,2069,11
36257,3698,11
36257,18407,11
36257,14478,11
36257,18649,11
36257,18408,11
36257,18405,11
36257,18406,11
36257,4309,11
36257,4295,11
36257,4310,11
36257,667,11
36257,4302,11
36257,4307,11
36257,4308,11
36257,11242,12
36257,11241,12
36257,24098,12
36257,29808,12
36257,24099,12
36257,25370,13
36257,25350,13
36257,25372,13
36257,25371,13
36257,25351,13
36257,25431,13
36257,24100,13
36257,25430,13
36257,25417,13
36257,25416,13
36257,29802,14
36255,36255,0
36255,15906,1
36255,36257,1
36255,36256,1
36255,12281,2
36255,35874,2
36255,8216,2
36255,15594,2
36255,30150,2
36255,34749,2
36255,37775,2
36255,20544,3
36255,20553,3
36255,20552,3
36255,20551,3
36255,20032,3
36255,8214,3
36255,20581,3
36255,20548,3
36255,20547,3
36255,20546,3
36255,20557,3
36255,20545,3
36255,20556,3
36255,16707,3
36255,13884,3
36255,13960,3
36255,12390,3
36255,33661,3
36255,20975,3
36255,20357,4
36255,27863,4
36255,20031,4
36255,20358,4
36255,4255,4
36255,17786,4
36255,20974,4
36255,29011,5
36255,28949,5
36255,28716,5
36255,28715,5
36255,364,5
36255,19347,5
36255,19441,5
36255,18220,5
36255,19440,5
36255,18221,5
36255,18222,5
36255,4260,6
36255,4261,6
36255,3312,6
36255,865,6
36255,4259,6
36255,172,6
36255,2074,6
36255,460,6
36255,3319,6
36255,14409,6
36255,19346,6
36255,110,7
36255,4373,7
36255,4374,7
36255,1201,7
36255,4364,7
36255,4367,7
36255,4368,7
36255,49,7
36255,39,7
36255,194,7
36255,260,7
36255,393,7
36255,2062,7
36255,2061,7
36255,375,7
36255,575,7
36255,278,7
36255,1621,7
36255,322,7
36255,279,7
36255,803,7
36255,748,7
36255,42,7
36255,1406,7
